order_id,customer_id,product_id,category,price,quantity,order_date,shipping_date,delivery_status,payment_method,device_type,channel,shipping_address,billing_address,customer_segment,Revenue,Shipping_Days,Order_month
b64b5ca2-889d-422e-942e-10621c9c0b6b,1,533,Electronics,249.27,3,28-02-2025,06-03-2025,Delivered,Apple Pay,Desktop,Paid Search,"3468 Jose Fork, West Stacey, California 55637","2763 Gina Groves Apt. 682, West Willieport, Iowa 59108",VIP,981.74,6,2025-02
6ecc5697-ed98-4268-85fd-8225ef68dbd1,29,367,Toys,385.17,3,28-02-2025,06-03-2025,Delivered,Google Pay,Mobile,Organic,"8136 Jones Burgs, West Geraldfort, Texas 45841","92366 Bell Hollow, West Maureenburgh, Indiana 27590",VIP,980.86,6,2025-02
114019f5-3703-4474-86e9-6c056497127a,1249,338,Books,232.86,3,26-02-2025,04-03-2025,Pending,Apple Pay,Tablet,Email,"835 Bell Cliff Suite 155, Lake Travisside, California 66778","4512 Banks Tunnel, Petersstad, Alaska 46026",Returning,971.64,6,2025-02
79417768-7ea1-4b79-87f4-433c650e2119,2278,225,Books,181.91,3,24-02-2025,02-03-2025,Delivered,Apple Pay,Mobile,Social,"308 Benjamin Drives, Medinaborough, Arizona 33775","88964 Cook Mountains Apt. 734, Whitemouth, Hawaii 79049",Returning,959.72,6,2025-02
e33ce42f-7ce2-4d3f-b393-73b0b8ebda34,21,684,Home,177.23,3,24-02-2025,02-03-2025,Delivered,Credit Card,Tablet,Paid Search,"24250 Oconnor Course, Houstonberg, Maine 11607","63573 Shawn Ports, Walkerbury, Nevada 91908",VIP,958.36,6,2025-02
b3ec950b-8545-4c9d-a669-c8e68324e38c,3,982,Electronics,71.07,3,24-02-2025,02-03-2025,Delivered,Google Pay,Tablet,Email,"081 Ann Ridges Apt. 593, West Andrewland, Hawaii 81411","43959 Mosley Camp Suite 593, Davidmouth, California 81666",VIP,955.98,6,2025-02
53c94caa-cc61-4dc9-a427-277cfd3e113a,2584,373,Toys,481.3,3,22-02-2025,28-02-2025,Delivered,Debit Card,Mobile,Paid Search,"32761 Anthony Landing Apt. 150, Tannerfort, Nevada 98778","66935 Johnston Ridges, East Heather, Alabama 93943",VIP,942.78,6,2025-02
7b79a397-cd83-44b4-85b3-a730b0aaaa81,209,508,Beauty,499.28,3,21-02-2025,27-02-2025,Delivered,Google Pay,Tablet,Email,"30658 Pennington Flat Apt. 651, Brennanfurt, New York 81372","2704 Virginia Glens, Hunterfort, Massachusetts 00690",VIP,941.04,6,2025-02
1bcac2ce-d3ec-487c-8025-1a8cab749b10,339,572,Toys,153.48,3,20-02-2025,26-02-2025,Delivered,Credit Card,Tablet,Social,"396 Michael Route Suite 659, Davidmouth, South Dakota 29561","3899 Dustin Row, Weberport, Kansas 31008",Returning,934.52,6,2025-02
9cf06f7e-87fa-4d85-bc29-d87c0cf05e25,216,84,Books,463.25,3,20-02-2025,26-02-2025,Delivered,Debit Card,Mobile,Email,"461 Hamilton Falls, Luistown, South Carolina 19633","83327 Collier Crossroad, East Richardchester, Ohio 42171",VIP,933.88,6,2025-02
18ca9156-e5fe-4578-a5bb-147b4733b54d,1719,838,Beauty,379.09,3,20-02-2025,26-02-2025,Shipped,Google Pay,Mobile,Paid Search,"88583 Erik Crossing, Port Brianside, Rhode Island 96815","7874 Edwards Tunnel, Aaronview, Massachusetts 52936",Returning,933.56,6,2025-02
8d705b81-4626-4c0f-a4f5-1afbfc055d84,549,898,Books,281.77,3,19-02-2025,25-02-2025,Shipped,PayPal,Tablet,Email,"541 Martin Ranch Suite 003, East Douglasland, Montana 70606","07753 Robertson Creek Apt. 244, Brandiborough, Maine 00968",Returning,925.9,6,2025-02
aa269df7-c82b-44ff-9ea1-f001d97a55be,1197,956,Clothing,248.85,3,19-02-2025,25-02-2025,Delivered,Apple Pay,Desktop,Organic,"910 Micheal Club Apt. 197, Garciabury, Hawaii 46164","9218 Rodriguez Ranch Suite 879, Martinezborough, Minnesota 77203",Returning,923.92,6,2025-02
efa53ca3-803a-44d5-9c0a-90bbfa87aaff,1726,980,Electronics,166.47,3,16-02-2025,22-02-2025,Shipped,Google Pay,Mobile,Organic,"865 Angela Greens, Lake Christinefurt, New Mexico 56886","1825 Jennifer Coves Apt. 101, Rosalesmouth, Maine 41842",New,902.96,6,2025-02
44fc3f30-5dd6-413b-a83c-e393fa22d802,2340,907,Beauty,296.76,3,11-02-2025,17-02-2025,Delivered,PayPal,Tablet,Email,"746 Eric Crescent, North Nancyville, Minnesota 38861","8731 Stephen Summit Apt. 641, Martinezfurt, Iowa 79890",Returning,877.1,6,2025-02
391d2652-6355-48c6-a705-f821e5141740,43,636,Home,259.8,3,10-02-2025,16-02-2025,Delivered,Debit Card,Desktop,Organic,"899 Stacey Via Suite 184, Rodriguezhaven, Massachusetts 78821","030 Gordon Plains, Jonesstad, Missouri 11696",VIP,869.88,6,2025-02
9f832a59-f5eb-47ee-82f2-3398634d5b40,1404,456,Toys,384.85,3,10-02-2025,16-02-2025,Delivered,Credit Card,Desktop,Social,"142 Decker Underpass Suite 410, East Carolview, Minnesota 53263","34482 Lee Parkways Apt. 483, Ryanborough, Oregon 13295",Returning,869.34,6,2025-02
cc33fe7a-c0f8-468c-8c7b-561f8ab47381,1617,228,Home,162.1,3,07-02-2025,13-02-2025,Shipped,Debit Card,Mobile,Organic,"9949 Brendan Harbor Apt. 861, Leemouth, Minnesota 33084","7393 Sara Fords, Vargasbury, New Jersey 84619",Returning,858.09,6,2025-02
dc240fc4-5b97-4032-bfed-d5bcd10440b8,601,259,Home,428.72,3,03-02-2025,09-02-2025,Shipped,Apple Pay,Mobile,Paid Search,"60042 Kristina Forks, Lake Andrewfurt, Hawaii 06632","38904 Humphrey Mission Suite 694, Steinshire, North Carolina 22726",Returning,834.82,6,2025-02
f6c96acf-d7c0-4bba-8954-e54ba6ab2a1c,2078,171,Books,27.14,3,31-01-2025,06-02-2025,Delivered,PayPal,Desktop,Organic,"207 Tiffany Land Apt. 004, Lake Luke, Wyoming 00833","9992 Hines Mountain, Lake Jonathanland, Louisiana 30674",Returning,820.86,6,2025-01
0002b50a-52fd-4dcc-bea2-6203512d721f,786,961,Clothing,239.14,3,29-01-2025,04-02-2025,Delivered,Google Pay,Mobile,Paid Search,"426 Riddle Bridge, North Tammy, Arkansas 23112","0663 Mark Inlet, West Stephenburgh, New York 03478",Returning,806.16,6,2025-01
8618260a-64db-43f6-9255-4ed1d3f935f6,1684,941,Beauty,27.87,3,27-01-2025,02-02-2025,Shipped,Apple Pay,Tablet,Paid Search,"03020 Samuel Roads Suite 027, West Cherylshire, Louisiana 14579","15447 Green Cliffs Suite 077, Port Leslie, New Jersey 08814",VIP,797.88,6,2025-01
1061b2cf-1d40-4f4b-9137-275423b1d197,911,622,Books,387.24,3,24-01-2025,30-01-2025,Delivered,Credit Card,Tablet,Paid Search,"0036 Gary Cliffs Apt. 891, North Jeffrey, Idaho 24915","46587 Jennifer Crest, West Mark, Florida 74334",VIP,779.4,6,2025-01
fdb63099-275e-4303-9f54-d12c9b39649f,2792,816,Electronics,384.88,3,23-01-2025,29-01-2025,Delivered,Apple Pay,Tablet,Social,"630 Frank Overpass Suite 373, South Anna, Michigan 23591","2659 Noble Skyway, Dodsonton, Florida 75272",Returning,771.58,6,2025-01
5995cb2e-96f1-4063-a3f4-c7d017776edf,766,692,Toys,250.15,3,23-01-2025,29-01-2025,Delivered,Google Pay,Desktop,Paid Search,"422 Gomez Roads Suite 799, North Elizabeth, Pennsylvania 00530","11637 Jessica Vista, Loriport, Alaska 57265",Returning,769.72,6,2025-01
31dc52c4-fe02-4b88-be40-ace117fa1618,2074,194,Books,26.67,3,22-01-2025,28-01-2025,Delivered,PayPal,Mobile,Email,"7959 Angela Mission Apt. 848, Ortizbury, Washington 70643","406 Riley Dam, North Colinshire, Texas 06168",Returning,768.32,6,2025-01
8b69f712-789c-4660-9acc-e67455fd77b4,1,826,Toys,413.15,3,20-01-2025,26-01-2025,Shipped,Apple Pay,Mobile,Organic,"88535 Cameron Throughway, Adamsmouth, Virginia 07492","6399 Melissa Pass, Watersbury, Michigan 58660",VIP,756.24,6,2025-01
6aea1bbd-242c-467f-b9b8-1fe64198ed9a,20,676,Home,314.93,3,20-01-2025,26-01-2025,Delivered,Debit Card,Mobile,Paid Search,"47938 Dominique Meadows Suite 867, Port Allisonborough, Pennsylvania 62713","923 Jennifer Dam, Tinaport, Nevada 19986",VIP,753.46,6,2025-01
0b54e71a-8b93-4e8e-85b3-419e54f3da21,1630,642,Electronics,399.81,3,19-01-2025,25-01-2025,Delivered,Google Pay,Desktop,Organic,"1733 Morse Point, Lake Alyssahaven, Washington 27006","168 Underwood Flat Suite 680, North Madisonton, New York 87673",Returning,749.46,6,2025-01
5d80f305-1eae-4a91-9d72-3fe3d91b4e3d,2171,472,Toys,74.05,3,15-01-2025,21-01-2025,Delivered,Credit Card,Mobile,Organic,"9924 Kelsey Club Apt. 125, Katherinetown, Wisconsin 11317","1696 John Parks, Noahfort, North Carolina 56304",Returning,726.69,6,2025-01
690ee951-2da9-431f-bea3-d001181f6ff4,2175,843,Clothing,201.62,3,14-01-2025,20-01-2025,Delivered,Credit Card,Mobile,Paid Search,"210 Cummings Track Apt. 966, Thomasborough, Ohio 14673","3848 Marshall Mountain, South Kathy, New Jersey 29006",Returning,720.46,6,2025-01
97e31b97-2b00-4d85-a155-31da5b597d59,408,82,Electronics,417.57,3,13-01-2025,19-01-2025,Delivered,Apple Pay,Tablet,Social,"331 Craig Fork, Lake Andrew, South Dakota 03344","4893 Perkins Wells Apt. 253, Ricemouth, Kansas 99189",VIP,717.42,6,2025-01
f248b1ee-1f3e-4014-a262-cf1dfef70844,34,796,Home,190.95,3,12-01-2025,18-01-2025,Shipped,Google Pay,Tablet,Social,"76958 Davis Crossroad Suite 066, South Brittany, Ohio 21639","3781 Morgan Rapids Apt. 122, East Peter, Montana 57671",VIP,709.2,6,2025-01
20e17a6f-ce70-4e60-8f87-cca28bac9a61,1497,589,Electronics,451.59,3,10-01-2025,16-01-2025,Delivered,Credit Card,Tablet,Social,"68757 Schwartz Stream Apt. 764, New Denise, North Carolina 90764","547 Marshall Hollow, Wongville, Wisconsin 79113",New,700.2,6,2025-01
82230c6c-3651-40fa-90bc-a81b9bfc973d,381,726,Electronics,318.02,3,10-01-2025,16-01-2025,Delivered,Credit Card,Tablet,Organic,"01879 Kelly Alley, Lake Justinville, Idaho 64632","06877 Debbie Mill Suite 369, Davidland, West Virginia 07876",Returning,697.18,6,2025-01
54fd2835-2978-45c0-a764-77e05856ce1c,4,788,Books,406.65,3,10-01-2025,16-01-2025,Delivered,PayPal,Mobile,Email,"542 John Isle, Christensenstad, Kentucky 78989","6587 George Forest, Rhondachester, Maryland 72370",VIP,693.76,6,2025-01
be603d48-8579-482d-8ccb-86021bcc1988,1077,675,Home,475.57,3,09-01-2025,15-01-2025,Delivered,Debit Card,Tablet,Social,"53696 Donna Ways Suite 171, Goodwinburgh, Montana 72529","217 Kent Circles Apt. 461, Rosston, Indiana 66772",Returning,688.24,6,2025-01
48acb0c0-33b5-4f98-a744-a278a0a9db8e,573,184,Clothing,14.64,3,08-01-2025,14-01-2025,Returned,Debit Card,Desktop,Email,"987 Hebert Squares, Josephburgh, Oregon 95264","325 Crawford Lake, East Timothymouth, South Carolina 59043",VIP,684.96,6,2025-01
3896f248-93f4-407d-915c-4c35435ba5ff,213,432,Toys,199.6,3,08-01-2025,14-01-2025,Shipped,PayPal,Tablet,Organic,"57804 Devin Center Suite 337, Roblesbury, South Carolina 29397","818 Bauer Corner, North Tinafurt, Delaware 11531",VIP,684.44,6,2025-01
3464815d-ae26-463e-afb3-36c77555327d,2044,829,Clothing,405.39,3,07-01-2025,13-01-2025,Delivered,Google Pay,Desktop,Paid Search,"984 Tara Spur Suite 996, North John, Maryland 94507","86385 Jones Station, Theresaland, Kentucky 78360",Returning,675.22,6,2025-01
7998d636-6ae8-4248-a213-2ca94513d496,165,733,Clothing,225.84,3,04-01-2025,10-01-2025,Delivered,Apple Pay,Mobile,Paid Search,"97602 Winters Knolls Apt. 799, New Stefanie, Mississippi 69329","8439 Jonathan Mission, Lake Jenniferton, Indiana 64543",VIP,661.86,6,2025-01
48e076eb-cfc8-4dec-888d-1f615c3362fc,2718,389,Beauty,193.98,3,04-01-2025,10-01-2025,Delivered,Apple Pay,Desktop,Email,"247 Samantha Vista, North Nancy, Kentucky 34150","486 Logan Mount Suite 207, Bellshire, Montana 45088",New,658.65,6,2025-01
edd1e967-8315-42e8-9aec-26d262e874c0,96,767,Books,125.88,3,02-01-2025,08-01-2025,Delivered,Credit Card,Mobile,Organic,"44700 Walter Neck Apt. 831, Thomasborough, Florida 52447","768 Howard Corners, North Juliaton, Wisconsin 90109",VIP,646.1,6,2025-01
6c83a6c2-21dd-41b2-a9c0-e64f9fec63be,33,220,Clothing,184.01,3,31-12-2024,06-01-2025,Delivered,Apple Pay,Mobile,Email,"53936 Richardson Streets, Edwardsfurt, Iowa 48793","6522 Corey Pass Suite 824, North Edward, Alabama 91872",VIP,626.54,6,2024-12
7c181f53-0cc7-41eb-a9e8-49b8e4d69832,1753,127,Books,120.93,3,30-12-2024,05-01-2025,Delivered,Apple Pay,Tablet,Email,"791 Barr Trail, Katherinemouth, Kansas 68457","104 Terry Flat Suite 572, South Chelsea, Vermont 27826",Returning,622.28,6,2024-12
326f1cbd-6c30-4583-aa4e-e05b4a7c4e02,590,576,Books,9,3,27-12-2024,02-01-2025,Delivered,Apple Pay,Tablet,Organic,"09125 Helen Road Apt. 198, Lake Glenda, New Hampshire 78380","08701 Sarah Roads, Candaceborough, California 22360",VIP,604.2,6,2024-12
1a0a84bf-8da3-45c6-bd73-0b5c02fdfdc4,2023,29,Books,271.07,3,26-12-2024,01-01-2025,Shipped,Debit Card,Desktop,Organic,"24845 Mathis Cliff Suite 975, Joelborough, New Hampshire 52648","2198 Ashley Gardens Apt. 849, New Jonathan, Nevada 30905",Returning,594.84,6,2024-12
194e98c2-6fd4-4ae0-b3ce-10c523ddfd55,2948,174,Beauty,24.33,3,23-12-2024,29-12-2024,Delivered,PayPal,Mobile,Email,"00138 Moreno Causeway, East Sethtown, West Virginia 24937","1071 Angel Rapids, New Dustinfurt, Arkansas 16908",Returning,577.41,6,2024-12
48dc12e7-ccbd-4870-9dd2-0bacc5820298,2831,847,Clothing,321.38,3,20-12-2024,26-12-2024,Shipped,Credit Card,Tablet,Email,"48995 Cardenas Radial, New Kristen, Montana 60586","75958 Christina Turnpike, South Melissaborough, Idaho 53824",VIP,561.92,6,2024-12
e40fba4e-a513-45a8-95b4-90ec8e9f2e5b,1544,946,Clothing,445.18,3,19-12-2024,25-12-2024,Delivered,Google Pay,Tablet,Paid Search,"1662 Williams Hill Suite 419, Lake Kristychester, Illinois 37367","86202 Charles Knolls, Francesberg, Washington 81074",Returning,549.12,6,2024-12
cd8dd608-21b7-47b4-9330-111af03c9ce4,1227,769,Home,331.65,3,18-12-2024,24-12-2024,Delivered,Credit Card,Tablet,Social,"82069 Golden Manors Apt. 340, Kingland, New Jersey 01518","918 James Club Apt. 239, New Richard, Vermont 24272",VIP,546,6,2024-12
685ae620-8061-4b96-a76a-91e5b2157cc3,717,408,Clothing,412.16,3,17-12-2024,23-12-2024,Delivered,Google Pay,Desktop,Paid Search,"909 Johnson Island, Lake Amyhaven, Louisiana 09624","19135 Megan Mountain Apt. 739, Heidiborough, Florida 48140",New,543.68,6,2024-12
771fa105-626e-4ed0-9052-aeec2c378521,239,757,Electronics,414.69,3,14-12-2024,20-12-2024,Shipped,Debit Card,Mobile,Email,"02856 Huffman Causeway, East Joseborough, New Hampshire 65715","5496 Samantha Ways, North Jessica, Wisconsin 48505",VIP,527.13,6,2024-12
240ac1b5-6b4c-4e2d-9d75-e7d4c1e50533,1480,447,Clothing,393.29,3,14-12-2024,20-12-2024,Delivered,Apple Pay,Mobile,Paid Search,"41298 Diana Loaf, Jermainechester, Nebraska 95006","0714 Gibson Isle Apt. 214, Lake Ruben, Virginia 02880",Returning,522.6,6,2024-12
2e17a495-2f47-4dc8-9ad1-f67eaf3dd5e2,235,291,Toys,245.49,3,13-12-2024,19-12-2024,Pending,Apple Pay,Mobile,Social,"737 Anderson Plain, Garciatown, Michigan 11065","7307 Carter Crest, Joneschester, Alaska 05177",VIP,520.23,6,2024-12
3d7eaf5c-04cb-44aa-88b5-6ea043612433,758,419,Toys,68.9,3,13-12-2024,19-12-2024,Delivered,Credit Card,Mobile,Email,"903 Kimberly Parkways Apt. 641, North Janice, Ohio 17963","32936 Reed Turnpike, Lozanotown, Louisiana 40640",VIP,517.6,6,2024-12
25d3892a-aeff-4321-817e-d406579cd326,699,314,Beauty,400.26,3,11-12-2024,17-12-2024,Delivered,Apple Pay,Mobile,Organic,"919 Campbell Road, Mcphersonview, Mississippi 17732","872 Davis Fork, Port Travis, Kentucky 78377",New,508.78,6,2024-12
efd9caf5-60dd-4908-9369-a360154c93fb,1922,808,Beauty,100.88,3,11-12-2024,17-12-2024,Delivered,Apple Pay,Desktop,Paid Search,"11747 William Stravenue, Dianaport, Utah 99691","0164 Mary Common, Lake Williamhaven, Georgia 18089",New,508.16,6,2024-12
f1e424b4-7fea-47e3-9494-0fde7be14560,10,615,Beauty,105.02,3,09-12-2024,15-12-2024,Delivered,Debit Card,Mobile,Paid Search,"41535 Guzman Pine, Edwardshire, New Mexico 77263","69973 Kent Gardens Apt. 655, East Daniel, North Dakota 21858",VIP,500.62,6,2024-12
a9e97709-4725-4872-a956-235d67e58c5b,913,760,Beauty,440.1,3,08-12-2024,14-12-2024,Delivered,Credit Card,Desktop,Email,"1727 Brian Causeway Suite 879, West Thomas, North Dakota 81527","17264 Payne Villages Apt. 620, West Jonathanport, Nevada 75651",VIP,497.14,6,2024-12
760c4e17-4d81-4fb5-94d1-b6d913cc12f3,281,174,Books,304.93,3,07-12-2024,13-12-2024,Delivered,Credit Card,Desktop,Email,"05919 Mcgee Wells, Port Lisaland, Montana 78760","7174 Tabitha Lock Suite 269, Cowanside, Wisconsin 31710",VIP,496,6,2024-12
e4c05412-2867-4e9e-8a25-94110a54f5ef,37,400,Home,432.44,3,07-12-2024,13-12-2024,Delivered,Debit Card,Tablet,Email,"358 Johnson Stravenue, Lanefurt, Washington 90898","6317 Mark Spur, Walterville, Illinois 19837",VIP,494.9,6,2024-12
20a73b1d-4532-4727-83ce-7154185b6344,486,217,Home,229.45,3,06-12-2024,12-12-2024,Delivered,Apple Pay,Mobile,Social,"036 Melton Lights, Leonardside, Colorado 70514","7779 Foster Harbors, Maynardmouth, Vermont 03056",VIP,493.67,6,2024-12
cf5df26e-d407-4f23-bf94-9a512d71513e,1341,302,Clothing,48.42,3,05-12-2024,11-12-2024,Delivered,Debit Card,Desktop,Email,"649 Ross Drive, Scottfort, Massachusetts 66889","180 Nelson Trace, New Amandashire, Wisconsin 79306",Returning,493.32,6,2024-12
17363acf-9887-47cd-8d20-5a6c69341866,992,523,Electronics,330.72,3,04-12-2024,10-12-2024,Delivered,Debit Card,Desktop,Organic,"8887 Williams Valleys, North Lori, Kentucky 10181","40786 Thompson Cliff Apt. 908, North Autumn, Idaho 96927",VIP,489.87,6,2024-12
3ac81d3c-9f83-42f6-9e77-d77db9f18ef5,1553,507,Clothing,484.18,3,03-12-2024,09-12-2024,Delivered,Apple Pay,Desktop,Email,"17552 Patrick Shores Apt. 304, Christybury, Idaho 05102","3078 Mcdonald Corners, Lake Holly, New Hampshire 43816",VIP,487.67,6,2024-12
21c94ba7-bed0-4e77-9986-326b49fd643b,304,841,Home,45.92,3,29-11-2024,05-12-2024,Delivered,Debit Card,Desktop,Social,"8330 Timothy Track Apt. 617, East Leahmouth, New Hampshire 47006","54668 Joseph Parkways, West Michael, South Dakota 89229",VIP,478.78,6,2024-11
3cfa8277-53d2-48bd-b859-17f48a0a7b2c,27,347,Books,138.79,3,27-11-2024,03-12-2024,Delivered,PayPal,Tablet,Social,"657 Taylor Landing, Lake Sandra, Virginia 32319","6718 Amy Ford, North Barbaraton, New Hampshire 19918",VIP,473.89,6,2024-11
329f7e43-2a12-4d4f-a094-d3330f0052ea,611,875,Home,300.25,3,26-11-2024,02-12-2024,Delivered,Google Pay,Mobile,Social,"97560 Amanda Dale Suite 953, Port Cindy, North Carolina 71526","9878 Michelle Mission, Lesliefurt, Hawaii 63948",Returning,469.83,6,2024-11
2792ef70-8ea0-41d1-be0d-628d4b56981e,158,905,Home,367.71,3,23-11-2024,29-11-2024,Delivered,Credit Card,Desktop,Organic,"4793 Edward Fields Apt. 018, Alexandraside, Arkansas 67077","506 Eric Lodge Apt. 680, Harpertown, New Mexico 64849",VIP,462.18,6,2024-11
2a0291e8-1963-418a-84c9-9c68657f5ae1,1606,77,Electronics,465.27,3,22-11-2024,28-11-2024,Delivered,PayPal,Mobile,Organic,"28073 Colon Plaza Apt. 492, New Gregory, Nebraska 49744","61674 King Crescent Suite 223, Woodsside, Oklahoma 90602",Returning,460.56,6,2024-11
021e30e9-3573-4329-ad1f-63c7fe4ac3cf,2497,291,Books,51.65,3,20-11-2024,26-11-2024,Delivered,Debit Card,Tablet,Paid Search,"7695 Anna Loop, Mckenziemouth, Ohio 54268","37471 Keith Greens Suite 160, Davilaborough, North Carolina 02921",Returning,456.1,6,2024-11
20c26abc-3d9b-46d2-ae95-c3d291f2f717,6,358,Toys,400.38,3,19-11-2024,25-11-2024,Shipped,Google Pay,Desktop,Email,"5364 Knight Prairie Apt. 467, Lake Jessica, Vermont 84709","5876 Owens Run, West Brianside, Minnesota 65837",VIP,454.82,6,2024-11
bfe56593-ac01-413d-8a4a-dc805d109fe4,3,750,Beauty,402.6,3,18-11-2024,24-11-2024,Returned,Credit Card,Desktop,Paid Search,"8166 Elizabeth Route, North Charles, Maine 75412","850 Michael Vista Suite 856, Port Pamela, Wisconsin 29189",VIP,453.87,6,2024-11
7c8f5b4a-4b87-4009-8c2f-ebad739fd9f4,1646,611,Beauty,75.31,3,18-11-2024,24-11-2024,Delivered,Debit Card,Mobile,Social,"18102 Meredith Coves Suite 446, Danielland, Texas 90127","1971 Luna Union Suite 403, West Bradley, New Mexico 95462",Returning,453.57,6,2024-11
e0db7162-5226-4bc9-b87d-6c1572a02fe7,1532,147,Electronics,267.22,3,18-11-2024,24-11-2024,Delivered,Google Pay,Desktop,Paid Search,"354 Kristin Pike, East Debraburgh, Oregon 59565","0168 Carrillo Lane Suite 886, West Jake, New Jersey 47882",Returning,452.68,6,2024-11
d4f1a546-a8d5-4b37-bef4-5ce84624152b,2752,111,Books,320.8,3,18-11-2024,24-11-2024,Shipped,Debit Card,Desktop,Paid Search,"182 Alexandra Village, Gregorystad, West Virginia 33016","855 Kevin Fork Suite 254, Port Michael, Wisconsin 36897",New,451.66,6,2024-11
28fa0a09-8a9a-4053-a7d0-0f658d8237fd,250,766,Electronics,124.46,3,17-11-2024,23-11-2024,Delivered,Debit Card,Tablet,Organic,"38353 Williams Lakes Apt. 911, West Gary, North Carolina 48802","3100 Ryan Crescent Apt. 952, Timothyburgh, North Dakota 78685",VIP,450.78,6,2024-11
b604f3d2-1633-42d4-8d84-5c3bc8512c50,716,637,Electronics,418.41,3,11-11-2024,17-11-2024,Delivered,Debit Card,Mobile,Email,"900 Petersen Ramp, Jamesland, Ohio 65778","750 Colleen Crossroad, New Eddie, Mississippi 48545",VIP,434.05,6,2024-11
67261073-26d7-4c01-bd75-96c702d79bee,2528,740,Home,453.91,3,11-11-2024,17-11-2024,Delivered,Credit Card,Desktop,Paid Search,"9042 David Motorway Apt. 052, Taylorview, Hawaii 56207","742 Johnny Forge Suite 185, South Jose, Indiana 94295",Returning,433.65,6,2024-11
f28e4486-6779-4a72-a91d-d8a607d02a02,746,775,Home,174.48,3,09-11-2024,15-11-2024,Delivered,Apple Pay,Desktop,Organic,"17729 Turner Center, Lake Nancymouth, Nevada 57845","534 Phillip Square, West Russell, Delaware 50978",Returning,431.34,6,2024-11
0edc2df3-6d66-4c36-b35c-b5e64421945f,861,303,Books,438.55,3,06-11-2024,12-11-2024,Delivered,Apple Pay,Mobile,Paid Search,"667 Brent Island, Michaeltown, Missouri 81082","524 Anne Mission, Nathantown, Minnesota 42488",Returning,425.85,6,2024-11
acc7efa1-f12c-42d2-a0e0-0db33dbced2c,790,97,Clothing,123.64,3,05-11-2024,11-11-2024,Delivered,Google Pay,Mobile,Social,"5184 David Centers, Lake Patrickhaven, Maine 70295","04628 Katie Mountains, Martinhaven, Iowa 09707",Returning,422.75,6,2024-11
e8d4c308-6af7-44f8-ab5a-3b3e19139fff,1593,346,Electronics,249.11,3,02-11-2024,08-11-2024,Delivered,PayPal,Tablet,Organic,"26639 Elizabeth Center Apt. 348, Isabelland, Massachusetts 86067","18085 Adam Vista, Williamstad, West Virginia 58429",Returning,418.71,6,2024-11
1ef4b50b-a496-4a76-8175-6a85363bab24,693,750,Electronics,252.73,3,02-11-2024,08-11-2024,Shipped,Apple Pay,Desktop,Email,"925 Craig Mall Apt. 826, Millerland, Montana 75345","345 Green Ridges, Moyertown, Rhode Island 75658",Returning,418.45,6,2024-11
296f04e6-a11a-4167-8d64-4541d945e64f,1020,629,Beauty,361.72,3,29-10-2024,04-11-2024,Delivered,Google Pay,Mobile,Organic,"141 Katrina Harbor, Kathrynside, Missouri 71433","662 Brianna Rapid Apt. 276, North Gloria, South Dakota 27326",VIP,411.48,6,2024-10
56ab0867-50f5-42e2-aef9-28cf8f0eccfd,2,705,Toys,264.26,3,28-10-2024,03-11-2024,Delivered,Debit Card,Mobile,Email,"2457 Bethany Street, Tylerport, Kentucky 70630","71504 Baird Islands Apt. 978, New Tyler, North Carolina 87647",VIP,410.01,6,2024-10
13909652-d3c8-496c-a150-fc15af5c5c0b,2132,552,Electronics,274.55,3,28-10-2024,03-11-2024,Delivered,Google Pay,Mobile,Social,"563 West Flats, Taylorchester, Maine 37275","92897 Cochran Alley Apt. 715, Johnshire, Arizona 40444",Returning,408.71,6,2024-10
23edeed6-fd3e-4558-afa6-d59ac06abfd0,39,391,Clothing,291.33,3,28-10-2024,03-11-2024,Delivered,Google Pay,Tablet,Paid Search,"16216 Parsons Via, South Michellemouth, Kentucky 76869","5794 Brittney Meadow Suite 996, Sanfordfort, Kentucky 42860",VIP,408.37,6,2024-10
ce47ccf0-977c-4311-aaf0-b0dac140efb0,1369,63,Books,8.78,3,27-10-2024,02-11-2024,Delivered,Google Pay,Desktop,Paid Search,"500 Tom Hill, East Emily, Massachusetts 61832","119 David Coves Suite 215, North Devinfort, Idaho 73576",Returning,407.97,6,2024-10
d10780d0-c9a6-4864-add5-64b80453e715,1549,119,Electronics,487.55,3,26-10-2024,01-11-2024,Delivered,Apple Pay,Desktop,Paid Search,"825 Stanley Haven, South Brittanytown, Illinois 52015","650 Cardenas Mission, South Malloryfurt, Iowa 62584",Returning,405.09,6,2024-10
22450805-1333-4f1a-8c49-534aba5ef705,319,138,Clothing,337.38,3,25-10-2024,31-10-2024,Delivered,Apple Pay,Tablet,Organic,"07507 Sharon Walks, Port Miguelmouth, Pennsylvania 10865","391 Mark Junction, Reynoldsstad, Florida 92127",VIP,404.19,6,2024-10
5f4d00dc-bd1d-453e-aad2-2be96874c935,2159,296,Home,497.6,3,20-10-2024,26-10-2024,Shipped,Google Pay,Mobile,Organic,"287 Alisha Key Suite 818, Daltonland, California 26988","37127 Nguyen Grove Apt. 182, Gloriachester, South Dakota 23737",VIP,394.24,6,2024-10
